year,title,genre
1978,Dawn of the Dead,Horror
1978,Dawn of the Dead,Thriller
1978,Brass Target,Action
1978,Brass Target,Drama
1978,Brass Target,Mystery
1978,The Driver,Action
1978,The Driver,Crime
1978,The Driver,Thriller
1978,Damien: Omen II,Horror
1978,Slow Dancing in the Big City,Drama
1978,Slow Dancing in the Big City,Musical
1978,Slow Dancing in the Big City,Romance
1978,Caravans,Action
1978,Caravans,Adventure
1978,Caravans,History
1978,The Lord of the Rings,Animation
1978,The Lord of the Rings,Adventure
1978,The Lord of the Rings,Fantasy
1978,Killer of Sheep,Drama
1978,National Lampoon's Animal House,Comedy
1979,Kramer vs. Kramer,Drama
1979,The Amityville Horror,Horror
1979,Apocalypse Now,Drama
1979,Apocalypse Now,Mystery
1979,Apocalypse Now,War
1979,Star Trek: The Motion Picture,Adventure
1979,Star Trek: The Motion Picture,Mystery
1979,Star Trek: The Motion Picture,Sci-Fi
1979,Alien,Horror
1979,Alien,Sci-Fi
1979,The Muppet Movie,Adventure
1979,The Muppet Movie,Comedy
1979,The Muppet Movie,Family
1979,10,Comedy
1979,10,Romance
1979,The Jerk,Comedy
1979,The Electric Horseman,Comedy
1979,The Electric Horseman,Drama
1979,The Electric Horseman,Romance
1979,The China Syndrome,Drama
1979,The China Syndrome,Thriller
1979,Manhattan,Comedy
1979,Manhattan,Drama
1979,Manhattan,Romance
1979,Love at First Bite,Comedy
1979,Escape from Alcatraz,Biography
1979,Escape from Alcatraz,Crime
1979,Escape from Alcatraz,Drama
1979,The Main Event,Comedy
1979,The Main Event,Romance
1979,The Main Event,Sport
1979,Starting Over,Comedy
1979,Starting Over,Romance
1979,The In-Laws,Action
1979,The In-Laws,Adventure
1979,The In-Laws,Comedy
1979,All That Jazz,Drama
1979,All That Jazz,Music
1979,All That Jazz,Musical
1979,1941,Action
1979,1941,Comedy
1979,1941,War
1979,The Champ,Drama
1979,The Champ,Sport
1979,Being There,Comedy
1979,Being There,Drama
1979,The Rose,Drama
1979,The Rose,Music
1979,The Rose,Romance
1979,Going in Style,Comedy
1979,Going in Style,Crime
1979,Going in Style,Drama
1979,North Dallas Forty,Comedy
1979,North Dallas Forty,Drama
1979,North Dallas Forty,Sport
1979,The Warriors,Action
1979,The Warriors,Crime
1979,The Warriors,Thriller
1979,Norma Rae,Drama
1979,Buck Rogers in the 25th Century,Action
1979,Buck Rogers in the 25th Century,Adventure
1979,Buck Rogers in the 25th Century,Sci-Fi
1979,When a Stranger Calls,Horror
1979,When a Stranger Calls,Mystery
1979,When a Stranger Calls,Thriller
1979,The Apple Dumpling Gang Rides Again,Comedy
1979,The Apple Dumpling Gang Rides Again,Family
1979,The Apple Dumpling Gang Rides Again,Western
1979,A Force of One,Action
1979,A Force of One,Crime
1979,A Force of One,Drama
1979,Prophecy,Horror
1979,Prophecy,Sci-Fi
1979,Prophecy,Thriller
1979,Breaking Away,Comedy
1979,Breaking Away,Drama
1979,Breaking Away,Romance
1979,Hair,Comedy
1979,Hair,Drama
1979,Hair,Musical
1979,More American Graffiti,Comedy
1979,More American Graffiti,Drama
1979,More American Graffiti,War
1979,Roller Boogie,Drama
1979,Roller Boogie,Music
1979,The Concorde... Airport '79,Action
1979,The Concorde... Airport '79,Drama
1979,The Concorde... Airport '79,Thriller
1979,Phantasm,Horror
1979,Phantasm,Sci-Fi
1979,The Onion Field,Crime
1979,The Onion Field,Drama
1979,The Frisco Kid,Comedy
1979,The Frisco Kid,Drama
1979,The Frisco Kid,Western
1979,Rocky II,Drama
1979,Rocky II,Sport
1979,Americathon,Comedy
1979,Butch and Sundance: The Early Days,Comedy
1979,Butch and Sundance: The Early Days,Western
1979,The Prisoner of Zenda,Adventure
1979,The Prisoner of Zenda,Comedy
1979,Wanda Nevada,Comedy
1979,Wanda Nevada,Mystery
1979,Wanda Nevada,Romance
1979,Return of the Secaucus Seven,Drama
1979,Last Embrace,Mystery
1979,Last Embrace,Romance
1979,Last Embrace,Thriller
1979,Winter Kills,Comedy
1979,Winter Kills,Drama
1979,Winter Kills,Mystery
1979,Beyond the Reef,Adventure
1979,Beyond the Reef,Romance
1979,Cuba,Adventure
1979,Cuba,Romance
1979,Cuba,Thriller
1979,Rich Kids,Comedy
1979,Rich Kids,Drama
1979,Voices,Drama
1979,Voices,Music
1979,Voices,Romance
1980,Star Wars: Episode V - The Empire Strikes Back,Action
1980,Star Wars: Episode V - The Empire Strikes Back,Adventure
1980,Star Wars: Episode V - The Empire Strikes Back,Fantasy
1980,Superman II,Action
1980,Superman II,Adventure
1980,Superman II,Sci-Fi
1980,Nine to Five,Comedy
1980,Stir Crazy,Comedy
1980,Stir Crazy,Crime
1980,Airplane!,Comedy
1980,Any Which Way You Can,Action
1980,Any Which Way You Can,Comedy
1980,Private Benjamin,Comedy
1980,Private Benjamin,War
1980,Coal Miner's Daughter,Biography
1980,Coal Miner's Daughter,Drama
1980,Coal Miner's Daughter,Music
1980,Smokey and the Bandit II,Action
1980,Smokey and the Bandit II,Comedy
1980,The Blue Lagoon,Adventure
1980,The Blue Lagoon,Drama
1980,The Blue Lagoon,Romance
1980,The Blues Brothers,Adventure
1980,The Blues Brothers,Comedy
1980,The Blues Brothers,Crime
1980,Ordinary People,Drama
1980,Urban Cowboy,Drama
1980,Urban Cowboy,Romance
1980,Urban Cowboy,Western
1980,Popeye,Adventure
1980,Popeye,Comedy
1980,Popeye,Family
1980,The Shining,Drama
1980,The Shining,Horror
1980,Seems Like Old Times,Comedy
1980,Seems Like Old Times,Romance
1980,Cheech and Chong's Next Movie,Comedy
1980,Cheech and Chong's Next Movie,Crime
1980,Cheech and Chong's Next Movie,Sci-Fi
1980,Caddyshack,Comedy
1980,Caddyshack,Sport
1980,Friday the 13th,Horror
1980,Friday the 13th,Mystery
1980,Friday the 13th,Thriller
1980,Brubaker,Crime
1980,Brubaker,Drama
1980,Little Darlings,Comedy
1980,Little Darlings,Drama
1980,Dressed to Kill,Mystery
1980,Dressed to Kill,Thriller
1980,The Jazz Singer,Drama
1980,The Jazz Singer,Music
1980,The Jazz Singer,Romance
1980,Bronco Billy,Action
1980,Bronco Billy,Adventure
1980,Bronco Billy,Comedy
1980,Raging Bull,Biography
1980,Raging Bull,Drama
1980,Raging Bull,Sport
1980,The Long Riders,Biography
1980,The Long Riders,Crime
1980,The Long Riders,Western
1980,American Gigolo,Crime
1980,American Gigolo,Drama
1980,American Gigolo,Mystery
1980,Xanadu,Fantasy
1980,Xanadu,Musical
1980,Xanadu,Romance
1980,My Bodyguard,Comedy
1980,My Bodyguard,Drama
1980,My Bodyguard,Family
1980,The Fog,Horror
1980,The Fog,Thriller
1980,Altered States,Horror
1980,Altered States,Sci-Fi
1980,Altered States,Thriller
1980,Cruising,Crime
1980,Cruising,Drama
1980,Cruising,Mystery
1980,The Octagon,Action
1980,The Octagon,Drama
1980,The Octagon,Romance
1980,Windwalker,Adventure
1980,Windwalker,Drama
1980,Windwalker,Western
1980,The Private Eyes,Comedy
1980,The Private Eyes,Mystery
1980,Herbie Goes Bananas,Adventure
1980,Herbie Goes Bananas,Comedy
1980,Herbie Goes Bananas,Family
1980,Honeysuckle Rose,Drama
1980,Honeysuckle Rose,Music
1980,Honeysuckle Rose,Romance
1980,The Final Countdown,Action
1980,The Final Countdown,Sci-Fi
1980,Hero at Large,Comedy
1980,Hero at Large,Romance
1980,The Island,Action
1980,The Island,Adventure
1980,The Island,Drama
1980,First Family,Comedy
1980,Raise the Titanic,Action
1980,Raise the Titanic,Drama
1980,Raise the Titanic,Thriller
1980,The Nude Bomb,Comedy
1980,The Nude Bomb,Crime
1980,The Nude Bomb,Mystery
1980,"Oh, God! Book II",Comedy
1980,"Oh, God! Book II",Fantasy
1980,The Competition,Drama
1980,The Competition,Romance
1980,The Competition,Music
1980,Wholly Moses!,Comedy
1980,Wholly Moses!,Fantasy
1980,The Last Flight of Noah's Ark,Adventure
1980,The Last Flight of Noah's Ark,Family
1980,It's My Turn,Comedy
1980,It's My Turn,Drama
1980,The Fiendish Plot of Dr. Fu Manchu,Comedy
1980,The Fiendish Plot of Dr. Fu Manchu,Crime
1980,The Fiendish Plot of Dr. Fu Manchu,Fantasy
1980,Stardust Memories,Comedy
1980,Stardust Memories,Drama
1981,Raiders of the Lost Ark,Action
1981,Raiders of the Lost Ark,Adventure
1981,On Golden Pond,Drama
1981,Porky's,Comedy
1981,Arthur,Comedy
1981,Arthur,Romance
1981,Stripes,Comedy
1981,Stripes,War
1981,The Cannonball Run,Action
1981,The Cannonball Run,Comedy
1981,The Cannonball Run,Sport
1981,The Fox and the Hound,Animation
1981,The Fox and the Hound,Adventure
1981,The Fox and the Hound,Drama
1981,The Four Seasons,Comedy
1981,The Four Seasons,Drama
1981,Clash of the Titans,Action
1981,Clash of the Titans,Adventure
1981,Clash of the Titans,Family
1981,Absence of Malice,Drama
1981,Absence of Malice,Romance
1981,Absence of Malice,Thriller
1981,Reds,Biography
1981,Reds,Drama
1981,Reds,History
1981,Tarzan the Ape Man,Adventure
1981,Tarzan the Ape Man,Drama
1981,Taps,Drama
1981,Sharky's Machine,Action
1981,Sharky's Machine,Crime
1981,Sharky's Machine,Drama
1981,Excalibur,Adventure
1981,Excalibur,Drama
1981,Excalibur,Fantasy
1981,Nice Dreams,Comedy
1981,Nice Dreams,Crime
1981,History of the World: Part I,Comedy
1981,History of the World: Part I,History
1981,Bustin' Loose,Comedy
1981,Bustin' Loose,Drama
1981,The Great Muppet Caper,Adventure
1981,The Great Muppet Caper,Comedy
1981,The Great Muppet Caper,Crime
1981,Endless Love,Drama
1981,Endless Love,Romance
1981,An American Werewolf in London,Comedy
1981,An American Werewolf in London,Horror
1981,Neighbors,Comedy
1981,Fort Apache the Bronx,Crime
1981,Fort Apache the Bronx,Drama
1981,Private Lessons,Comedy
1981,Modern Problems,Comedy
1981,Modern Problems,Fantasy
1981,Modern Problems,Sci-Fi
1981,Only When I Laugh,Comedy
1981,Only When I Laugh,Drama
1981,Halloween II,Horror
1981,Escape from New York,Action
1981,Escape from New York,Adventure
1981,Escape from New York,Sci-Fi
1981,Body Heat,Crime
1981,Body Heat,Drama
1981,Body Heat,Romance
1981,Graduation Day,Horror
1981,Graduation Day,Mystery
1981,Graduation Day,Thriller
1981,Ghost Story,Drama
1981,Ghost Story,Horror
1981,Ghost Story,Thriller
1981,Friday the 13th Part 2,Horror
1981,Friday the 13th Part 2,Mystery
1981,Friday the 13th Part 2,Thriller
1981,Ragtime,Drama
1981,The Final Conflict,Horror
1981,The Incredible Shrinking Woman,Comedy
1981,The Incredible Shrinking Woman,Sci-Fi
1981,Mommie Dearest,Biography
1981,Mommie Dearest,Drama
1981,Paternity,Comedy
1981,Paternity,Romance
1981,Under the Rainbow,Comedy
1981,The Howling,Horror
1981,Take This Job and Shove It,Comedy
1981,The Devil and Max Devlin,Comedy
1981,The Devil and Max Devlin,Family
1981,The Devil and Max Devlin,Fantasy
1981,Caveman,Comedy
1981,Caveman,Romance
1981,Continental Divide,Comedy
1981,Continental Divide,Romance
1981,The Night the Lights Went Out in Georgia,Drama
1981,The Night the Lights Went Out in Georgia,Music
1981,Nighthawks,Action
1981,Nighthawks,Crime
1981,Nighthawks,Thriller
1981,S.O.B.,Comedy
1981,S.O.B.,Drama
1981,Rich and Famous,Drama
1981,Dragonslayer,Action
1981,Dragonslayer,Adventure
1981,Dragonslayer,Fantasy
1981,Blow Out,Mystery
1981,Blow Out,Thriller
1981,The Legend of the Lone Ranger,Action
1981,The Legend of the Lone Ranger,Adventure
1981,The Legend of the Lone Ranger,Western
1982,E.T. the Extra-Terrestrial,Family
1982,E.T. the Extra-Terrestrial,Sci-Fi
1982,Tootsie,Comedy
1982,Tootsie,Drama
1982,Tootsie,Romance
1982,An Officer and a Gentleman,Drama
1982,An Officer and a Gentleman,Romance
1982,Rocky III,Drama
1982,Rocky III,Sport
1982,Star Trek II: The Wrath of Khan,Action
1982,Star Trek II: The Wrath of Khan,Adventure
1982,Star Trek II: The Wrath of Khan,Sci-Fi
1982,48 Hrs.,Action
1982,48 Hrs.,Comedy
1982,48 Hrs.,Crime
1982,Poltergeist,Horror
1982,Poltergeist,Thriller
1982,The Best Little Whorehouse in Texas,Comedy
1982,The Best Little Whorehouse in Texas,Musical
1982,Annie,Comedy
1982,Annie,Drama
1982,Annie,Family
1982,The Verdict,Drama
1982,First Blood,Action
1982,First Blood,Adventure
1982,The Toy,Comedy
1982,Firefox,Action
1982,Firefox,Adventure
1982,Firefox,Thriller
1982,The Dark Crystal,Adventure
1982,The Dark Crystal,Family
1982,The Dark Crystal,Fantasy
1982,Conan the Barbarian,Action
1982,Conan the Barbarian,Adventure
1982,Conan the Barbarian,Fantasy
1982,The Sword and the Sorcerer,Action
1982,The Sword and the Sorcerer,Adventure
1982,The Sword and the Sorcerer,Fantasy
1982,Best Friends,Comedy
1982,Best Friends,Drama
1982,Best Friends,Romance
1982,Friday the 13th Part III,Horror
1982,Friday the 13th Part III,Thriller
1982,TRON,Action
1982,TRON,Adventure
1982,TRON,Sci-Fi
1982,Blade Runner,Action
1982,Blade Runner,Sci-Fi
1982,Blade Runner,Thriller
1982,Young Doctors in Love,Comedy
1982,Sophie's Choice,Drama
1982,Sophie's Choice,Romance
1982,The World According to Garp,Comedy
1982,The World According to Garp,Drama
1982,Airplane II: The Sequel,Comedy
1982,Airplane II: The Sequel,Sci-Fi
1982,Fast Times at Ridgemont High,Comedy
1982,Fast Times at Ridgemont High,Drama
1982,Some Kind of Hero,Comedy
1982,Some Kind of Hero,Crime
1982,Some Kind of Hero,Drama
1982,Night Shift,Comedy
1982,Victor Victoria,Comedy
1982,Victor Victoria,Music
1982,Victor Victoria,Musical
1982,Things Are Tough All Over,Action
1982,Things Are Tough All Over,Comedy
1982,Creepshow,Comedy
1982,Creepshow,Fantasy
1982,Creepshow,Horror
1982,Six Pack,Comedy
1982,Six Pack,Drama
1982,Six Pack,Sport
1982,My Favorite Year,Comedy
1982,My Favorite Year,Drama
1982,Deathtrap,Comedy
1982,Deathtrap,Crime
1982,Deathtrap,Mystery
1982,Dead Men Don't Wear Plaid,Comedy
1982,Dead Men Don't Wear Plaid,Crime
1982,Dead Men Don't Wear Plaid,Mystery
1982,Zapped!,Comedy
1982,Zapped!,Fantasy
1982,Zapped!,Sci-Fi
1982,They Call Me Bruce,Action
1982,They Call Me Bruce,Comedy
1982,Death Wish II,Action
1982,Death Wish II,Crime
1982,Death Wish II,Drama
1982,Kiss Me Goodbye,Comedy
1982,Kiss Me Goodbye,Fantasy
1982,Kiss Me Goodbye,Romance
1982,Grease 2,Comedy
1982,Grease 2,Drama
1982,Grease 2,Musical
1982,Halloween III: Season of the Witch,Horror
1982,Halloween III: Season of the Witch,Mystery
1982,Halloween III: Season of the Witch,Sci-Fi
1982,Diner,Comedy
1982,Diner,Drama
1982,The Beastmaster,Action
1982,The Beastmaster,Adventure
1982,The Beastmaster,Fantasy
1982,Missing,Biography
1982,Missing,Drama
1982,Missing,History
1982,The Thing,Horror
1982,The Thing,Mystery
1982,The Thing,Sci-Fi
1982,The Entity,Drama
1982,The Entity,Horror
1982,Vice Squad,Action
1982,Vice Squad,Crime
1982,Vice Squad,Drama
1982,Author! Author!,Comedy
1982,Author! Author!,Drama
1982,Author! Author!,Family
1982,Amityville II: The Possession,Horror
1982,Monsignor,Crime
1982,Monsignor,Drama
1982,Monsignor,War
1982,Making Love,Drama
1983,Star Wars: Episode VI - Return of the Jedi,Action
1983,Star Wars: Episode VI - Return of the Jedi,Adventure
1983,Star Wars: Episode VI - Return of the Jedi,Fantasy
1983,Terms of Endearment,Comedy
1983,Terms of Endearment,Drama
1983,Flashdance,Drama
1983,Flashdance,Music
1983,Flashdance,Romance
1983,Trading Places,Comedy
1983,WarGames,Sci-Fi
1983,WarGames,Thriller
1983,Sudden Impact,Action
1983,Sudden Impact,Crime
1983,Sudden Impact,Thriller
1983,Staying Alive,Drama
1983,Staying Alive,Music
1983,Staying Alive,Romance
1983,Mr. Mom,Comedy
1983,Mr. Mom,Drama
1983,Risky Business,Comedy
1983,Risky Business,Crime
1983,Risky Business,Drama
1983,Vacation,Adventure
1983,Vacation,Comedy
1983,Superman III,Action
1983,Superman III,Adventure
1983,Superman III,Comedy
1983,The Big Chill,Comedy
1983,The Big Chill,Drama
1983,Never Say Never Again,Action
1983,Never Say Never Again,Adventure
1983,Never Say Never Again,Thriller
1983,Scarface,Crime
1983,Scarface,Drama
1983,Jaws 3-D,Adventure
1983,Jaws 3-D,Horror
1983,Jaws 3-D,Thriller
1983,Blue Thunder,Action
1983,Blue Thunder,Crime
1983,Blue Thunder,Drama
1983,Yentl,Drama
1983,Yentl,Musical
1983,Yentl,Romance
1983,Silkwood,Biography
1983,Silkwood,Drama
1983,Silkwood,History
1983,Psycho II,Crime
1983,Psycho II,Horror
1983,Psycho II,Mystery
1983,Porky's II: The Next Day,Comedy
1983,Uncommon Valor,Action
1983,Uncommon Valor,Drama
1983,Uncommon Valor,Thriller
1983,Never Cry Wolf,Adventure
1983,Never Cry Wolf,Drama
1983,Twilight Zone: The Movie,Horror
1983,Twilight Zone: The Movie,Sci-Fi
1983,Easy Money,Comedy
1983,High Road to China,Adventure
1983,High Road to China,Drama
1983,High Road to China,Romance
1983,The Outsiders,Crime
1983,The Outsiders,Drama
1983,Spring Break,Comedy
1983,Spring Break,Romance
1983,Two of a Kind,Comedy
1983,Two of a Kind,Fantasy
1983,Two of a Kind,Romance
1983,My Tutor,Comedy
1983,The Right Stuff,Adventure
1983,The Right Stuff,Biography
1983,The Right Stuff,Drama
1983,Cujo,Horror
1983,Cujo,Thriller
1983,Christine,Horror
1983,Christine,Thriller
1983,A Christmas Story,Comedy
1983,A Christmas Story,Family
1983,Breathless,Action
1983,Breathless,Drama
1983,Breathless,Romance
1983,Max Dugan Returns,Comedy
1983,Max Dugan Returns,Drama
1983,All the Right Moves,Drama
1983,All the Right Moves,Romance
1983,All the Right Moves,Sport
1983,Valley Girl,Comedy
1983,Valley Girl,Romance
1983,Spacehunter: Adventures in the Forbidden Zone,Action
1983,Spacehunter: Adventures in the Forbidden Zone,Adventure
1983,Spacehunter: Adventures in the Forbidden Zone,Sci-Fi
1983,D.C. Cab,Action
1983,D.C. Cab,Comedy
1983,Gorky Park,Crime
1983,Gorky Park,Drama
1983,Gorky Park,Mystery
1983,Still Smokin,Comedy
1983,Still Smokin,Music
1983,Private School,Comedy
1983,Private School,Romance
1983,The Survivors,Comedy
1983,The Survivors,Crime
1983,The Survivors,Drama
1983,To Be or Not to Be,Action
1983,To Be or Not to Be,Comedy
1983,Stroker Ace,Action
1983,Stroker Ace,Comedy
1983,Stroker Ace,Romance
1983,Lone Wolf McQuade,Action
1983,Lone Wolf McQuade,Crime
1983,Lone Wolf McQuade,Drama
1983,Deathstalker,Adventure
1983,Deathstalker,Fantasy
1983,Zelig,Comedy
1983,The Lords of Discipline,Thriller
1983,Sleepaway Camp,Horror
1984,Ghostbusters,Action
1984,Ghostbusters,Comedy
1984,Ghostbusters,Fantasy
1984,Beverly Hills Cop,Action
1984,Beverly Hills Cop,Comedy
1984,Beverly Hills Cop,Crime
1984,Indiana Jones and the Temple of Doom,Action
1984,Indiana Jones and the Temple of Doom,Adventure
1984,Gremlins,Comedy
1984,Gremlins,Fantasy
1984,Gremlins,Horror
1984,The Karate Kid,Action
1984,The Karate Kid,Drama
1984,The Karate Kid,Family
1984,Police Academy,Comedy
1984,Footloose,Drama
1984,Footloose,Music
1984,Footloose,Romance
1984,Romancing the Stone,Action
1984,Romancing the Stone,Adventure
1984,Romancing the Stone,Comedy
1984,Star Trek III: The Search for Spock,Action
1984,Star Trek III: The Search for Spock,Adventure
1984,Star Trek III: The Search for Spock,Sci-Fi
1984,Purple Rain,Drama
1984,Purple Rain,Music
1984,Purple Rain,Musical
1984,Splash,Comedy
1984,Splash,Fantasy
1984,Splash,Romance
1984,Amadeus,Biography
1984,Amadeus,Drama
1984,Amadeus,History
1984,Tightrope,Crime
1984,Tightrope,Mystery
1984,Tightrope,Thriller
1984,The Natural,Drama
1984,The Natural,Sport
1984,"Greystoke: The Legend of Tarzan, Lord of the Apes",Adventure
1984,"Greystoke: The Legend of Tarzan, Lord of the Apes",Drama
1984,Revenge of the Nerds,Comedy
1984,2010,Adventure
1984,2010,Mystery
1984,2010,Sci-Fi
1984,Breakin',Comedy
1984,Breakin',Drama
1984,Breakin',Music
1984,Bachelor Party,Comedy
1984,The Terminator,Action
1984,The Terminator,Sci-Fi
1984,Red Dawn,Action
1984,Red Dawn,Drama
1984,City Heat,Action
1984,City Heat,Comedy
1984,City Heat,Crime
1984,All of Me,Comedy
1984,All of Me,Fantasy
1984,All of Me,Romance
1984,Ghoulies,Comedy
1984,Ghoulies,Fantasy
1984,Ghoulies,Horror
1984,Places in the Heart,Drama
1984,Friday the 13th: The Final Chapter,Horror
1984,Friday the 13th: The Final Chapter,Thriller
1984,Conan the Destroyer,Action
1984,Conan the Destroyer,Adventure
1984,Conan the Destroyer,Fantasy
1984,Dune,Action
1984,Dune,Adventure
1984,Dune,Sci-Fi
1984,The Last Starfighter,Action
1984,The Last Starfighter,Adventure
1984,The Last Starfighter,Sci-Fi
1984,Starman,Romance
1984,Starman,Sci-Fi
1984,Cannonball Run II,Action
1984,Cannonball Run II,Comedy
1984,Teachers,Comedy
1984,Teachers,Drama
